index,x,y,z,roll,pitch,yaw,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
17,-750.070190429688,-731.823425292969,0,180,0,339.915700912476,39.6819727264948,-75.7568101580431,0,0.200021333227244,3.4517100899812
18,-749.882385253906,-731.89208984375,0,180,0,339.915700912476,39.6819721096118,-75.7568079656806,0,0.199964008222022,3.65167409820323
19,-749.694519042969,-731.960754394531,0,180,0,339.915700912476,39.6819714927289,-75.7568057726056,0,0.200021333227244,3.85169543143047
20,-749.506713867187,-732.029479980469,0,180,0,339.915700912476,39.6819708752977,-75.7568035802432,0,0.199984974967318,4.05168040639779
21,-749.31884765625,-732.09814453125,0,180,0,339.915700912476,39.6819702584148,-75.7568013871682,0,0.200021333227244,4.25170173962503
22,-749.131042480469,-732.166809082031,0,180,0,339.915700912476,39.6819696415319,-75.7567991948057,0,0.199964008222022,4.45166574784706
23,-748.943176269531,-732.235473632813,0,180,0,339.915700912476,39.681969024649,-75.7567970017308,0,0.200021333227244,4.6516870810743
24,-748.75537109375,-732.30419921875,0,180,0,339.915700912476,39.6819684072177,-75.7567948093683,0,0.199984974967318,4.85167205604162
25,-748.567504882813,-732.372863769531,0,180,0,339.915700912476,39.6819677903348,-75.7567926162933,0,0.200021333227244,5.05169338926886
26,-748.379638671875,-732.441528320313,0,180,0,339.915700912476,39.6819671734519,-75.7567904232184,0,0.200021333227244,5.2517147224961
