index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
41,-745.562133789062,733.471740722656,0,0,69.9157009124756,0,0.00182834802357945,0.00103813541371916,0,0.199964008222022,8.25165997582753
42,-745.381896972656,733.53759765625,0,0,69.9157009124756,0,0.00182775642068123,0.00103975450860602,0,0.191891755139797,8.44355173096732
43,-745.194030761719,733.606323242188,0,0,69.9034881591797,0,0.00182713904823117,0.00104144213951078,0,0.200042293964216,8.64359402493154
44,-745.006286621094,733.675109863281,0,0,69.8914413452148,0,0.00182652112748372,0.00104312867383925,0,0.199948647358553,8.84354267229009
45,-744.818420410156,733.743835449219,0,0,69.8795623779297,0,0.00182590375503366,0.00104481630474401,0,0.200042293964216,9.04358496625431
46,-744.630676269531,733.812683105469,0,0,69.8678512573242,0,0.00182528528600301,0.00104650283907249,0,0.19996965297299,9.2435546192273
47,-744.44287109375,733.881469726563,0,0,69.8563060760498,0,0.00182466736525555,0.0010481899216891,0,0.200005958140555,9.44356057736785
48,-744.255126953125,733.950439453125,0,0,69.8449287414551,0,0.00182404779967271,0.00104987645601757,0,0.200011713459802,9.64357229082765
49,-744.0673828125,734.019348144531,0,0,69.83371925354,0,0.00182342878237307,0.00105156299034605,0,0.199990675008465,9.84356296583612
50,-743.879699707031,734.088317871094,0,0,69.8226737976074,0,0.0018228092167476,0.00105324897638638,0,0.199954422958083,10.0435173887942
51,-743.69189453125,734.157287597656,0,0,69.8118000030518,0,0.00182218965115055,0.00105493605900299,0,0.2000690061762,10.2435863949704
52,-743.504272460938,734.226379394531,0,0,69.8010902404785,0,0.0018215689889729,0.00105662149675518,0,0.199939284943617,10.443525679914
53,-743.316528320313,734.29541015625,0,0,69.7905464172363,0,0.00182094887509265,0.00105830803108365,0,0.200032768321819,10.6435584482358
54,-743.12890625,734.364501953125,0,0,69.7801723480225,0,0.001820328212915,0.00105999346883584,0,0.199939284943617,10.8434977331795
55,-742.941162109375,734.433654785156,0,0,69.7699642181397,0,0.00181970700243994,0.00106168000316431,0,0.20007492725717,11.0435726604366
56,-742.753540039063,734.502868652344,0,0,69.7599239349365,0,0.00181908524368168,0.0010633654409165,0,0.199981500842947,11.2435541612796
57,-742.5654296875,734.572265625,0,0,69.7689189910889,0,0.00181846184005963,0.00106505526497383,0,0.200502977979928,11.4440571392595
58,-742.376159667969,734.641906738281,0,0,69.814136505127,0,0.00181783624330478,0.00106675550650588,0,0.201675543763768,11.6457326830233
59,-742.186950683594,734.71142578125,0,0,69.8595218658447,0,0.00181721174311633,0.00106845519974979,0,0.201576132276393,11.8473088152997
60,-741.997619628906,734.780700683594,0,0,69.9050731658936,0,0.00181658943606067,0.00107015598956999,0,0.201606697219654,12.0489155125193
61,-741.808227539063,734.849853515625,0,0,69.9507942199707,0,0.00181596822559982,0.00107185732767833,0,0.201622116528235,12.2505376290476
62,-741.618835449219,734.919006347656,0,0,69.9966793060303,0,0.00181534701512476,0.00107355866578666,0,0.201622116528235,12.4521597455758
63,-741.429382324219,734.987854003906,0,0,70.0427322387695,0,0.00181472854610831,0.00107526055218315,0,0.201575014184258,12.65373475976
64,-741.239807128906,735.056518554688,0,0,70.0889530181885,0,0.00181411172195567,0.00107696353515592,0,0.201627317622795,12.8553620773828
65,-741.050231933594,735.125122070312,0,0,70.1353397369385,0,0.0018134954460578,0.00107866651812868,0,0.201606540156519,13.0569686175394
66,-740.860534667969,735.193603515625,0,0,70.1818923950195,0,0.00181288026676896,0.00108037059767774,0,0.201679847624126,13.2586484651635
67,-740.670837402344,735.261840820313,0,0,70.2286148071289,0,0.00181226728064132,0.00108207467722679,0,0.20159707918672,13.4602455443502
68,-740.481079101563,735.329956054688,0,0,70.275505065918,0,0.00181165539106587,0.00108377930506399,0,0.201613238328609,13.6618587826788
69,-740.291259765625,735.397888183594,0,0,70.3225593566895,0,0.00181104514635422,0.00108548448118933,0,0.2016089145685,13.8634676972473
70,-740.101379394531,735.465698242188,0,0,70.3697814941406,0,0.00181043599823738,0.00108719020560282,0,0.201625294477623,14.0650929917249
71,-739.911499023438,735.533386230469,0,0,70.4171733856201,0,0.00180982794667273,0.0010888959300163,0,0.201584272909031,14.266677264634
72,-739.721435546875,735.600830078125,0,0,70.4647274017334,0,0.00180922208828349,0.00109060329929422,0,0.201674980376108,14.4683522450101
73,-739.531433105469,735.668212890625,0,0,70.512451171875,0,0.00180861677817745,0.00109231012028399,0,0.201597051468382,14.6699492964785
74,-739.34130859375,735.7353515625,0,0,70.5603427886963,0,0.0018080136612042,0.00109401803785005,0,0.201630680248399,14.8715799767269
75,-739.151184082031,735.802368164063,0,0,70.6084003448486,0,0.00180741164083997,0.0010957259554161,0,0.201590066325898,15.0731700430528
76,-738.9609375,735.869262695313,0,0,70.6566276550293,0,0.00180681071704214,0.00109743496955845,0,0.201664672874875,15.2748347159276
77,-738.770629882812,735.935913085938,0,0,70.7050189971924,0,0.00180621198637709,0.00109914453198893,0,0.201641423646157,15.4764761395738
78,-738.580322265625,736.002502441406,0,0,70.7535781860352,0,0.00180561380402366,0.00110085409441942,0,0.201621257364712,15.6780973969385
79,-738.389892578125,736.06884765625,0,0,70.8023052215576,0,0.00180501781481723,0.00110256475342619,0,0.201656027467594,15.8797534244061
80,-738.199462890625,736.135070800781,0,0,70.8511962890625,0,0.00180442292216298,0.00110427541243297,0,0.201615899057972,16.0813693234641
81,-738.008972167969,736.201110839844,0,0,70.9002590179443,0,0.00180382967438675,0.00110598661972788,0,0.201613497012171,16.2829828204762
82,-737.818420410156,736.266967773438,0,0,70.9494857788086,0,0.00180323807148852,0.00110769837531094,0,0.201611279713723,16.48459410019
83,-737.627746582031,736.332702636719,0,0,70.9988803863525,0,0.0018026475651709,0.00110941122747029,0,0.201686838892494,16.6862809390825
84,-737.437072753906,736.398315429688,0,0,71.0484428405762,0,0.00180205815541967,0.00111112407962964,0,0.201647086100945,16.8879280251834
85,-737.246337890625,736.463684082031,0,0,71.0981712341309,0,0.00180147093880123,0.00111283748007713,0,0.201625516193152,17.0895535413766
86,-737.055541992187,736.528930664062,0,0,71.1480655670166,0,0.00180088481879181,0.00111455142881276,0,0.201643723748927,17.2911972651255
87,-736.86474609375,736.593933105469,0,0,71.1981296539307,0,0.00180030089190097,0.00111626537754839,0,0.201564858666747,17.4927621237922
88,-736.673767089844,736.658874511719,0,0,71.2483577728271,0,0.00179971751333596,0.00111798097114845,0,0.201718532065725,17.694480655858
89,-736.482849121094,736.7236328125,0,0,71.2987575531006,0,0.00179913577962054,0.00111969601646037,0,0.201601855923255,17.8960825117812
90,-736.291748046875,736.788146972656,0,0,71.3493213653564,0,0.00179855623903791,0.00112141270663672,0,0.201697043677458,18.0977795554587
91,-736.100708007813,736.852600097656,0,0,71.400053024292,0,0.00179797724676689,0.00112312884852493,0,0.201619696079691,18.2993992515384
