total_distance_traveled,x,y,z,vx,vy,vz,yaw,pitch,roll
87.83072254921362,272.596832275391,167.370254516602,0.187929391860962,17.6099681854248,0.580512464046478,-0.00956089980900288,3.17466711997986,3.13993310928345,-0.0016282795695588
91.71588362214028,276.479888916016,167.498107910156,0.186834841966629,17.9282073974609,0.592113435268402,0.0016954040620476,3.17440605163574,3.14119243621826,-0.00332713103853166
92.77389086503304,277.537322998047,167.532928466797,0.18670442700386,18.0526294708252,0.595463871955872,0.00155483244452626,3.17438697814941,3.14134550094604,-0.00377893424592912
93.83507273056907,278.597930908203,167.567825317383,0.186554506421089,18.1940116882324,0.599384069442749,0.0011794853489846,3.17437672615051,3.14144730567932,-0.0042325253598392
96.9984325114363,281.759582519531,167.671768188477,0.186821609735489,18.3630065917969,0.603344321250916,0.000289158808300272,3.17436981201172,3.1415798664093,-0.00392377376556396
97.87582787790258,282.636505126953,167.700561523438,0.187381565570831,18.2768383026123,0.600238680839539,0.000201396935153753,3.17436981201172,3.14159274101257,-0.00283479667268693
99.90911865427088,284.668701171875,167.76725769043,0.188877418637276,17.9671516418457,0.589641571044922,6.65760017000139e-05,3.17437148094177,3.14160394668579,0.000102281563158613
99.90911865427088,284.668701171875,167.76725769043,0.188877418637276,17.9671516418457,0.589641571044922,6.65760017000139e-05,3.17437148094177,3.14160394668579,0.000102281563158613
103.80782150339391,288.565307617187,167.895080566406,0.190729036927223,17.1946659088135,0.563975811004639,-3.99589544031187e-06,3.17437624931335,3.14160084724426,0.00375294662080705
104.8164208266644,289.573364257812,167.928161621094,0.190948158502579,16.9806976318359,0.556935429573059,-2.19345088225964e-06,3.17437791824341,3.14159917831421,0.00418496085330844
105.78062240572108,290.537048339844,167.959747314453,0.191086247563362,16.7740097045898,0.55014830827713,-1.32560728616227e-06,3.17437887191772,3.141597032547,0.00445651961490512
108.56837411476022,293.323303222656,168.051086425781,0.190389111638069,16.3482341766357,0.536198735237122,2.46906274696812e-05,3.17438149452209,3.14159369468689,0.00307536125183105
109.40479313504753,294.159271240234,168.078536987305,0.191236317157745,15.9570112228394,0.523376643657684,-3.34548931277823e-05,3.17438316345215,3.14159321784973,0.00474512577056885
111.21182576088205,295.96533203125,168.137771606445,0.19284562766552,15.1912908554077,0.49829626083374,-8.62121596583165e-05,3.17438697814941,3.14159202575684,0.00792670156806707
111.21182576088205,295.96533203125,168.137771606445,0.19284562766552,15.1912908554077,0.49829626083374,-8.62121596583165e-05,3.17438697814941,3.14159202575684,0.00792670156806707
113.71417829567037,298.466339111328,168.219818115234,0.19325079023838,14.2361812591553,0.467038959264755,1.44004820867849e-06,3.17439222335815,3.14159083366394,0.00873625185340643
