index,x,y,z,carla_yaw,carla_bearing_yaw,roll,latitude,longitude,altitude,road_grade,segment_distance_m,distance_traveled_m,ltpENU_yaw,ltpENU_bearing_yaw
20754,-100.63103485107422,35.195838928222656,0.0,289.6319274902344,-70.24036016805168,180.0,0.0003161696004667647,-0.000903983966634842,0.0,0.0,0.17715148167428696,4941.968041120083,70.36807250976562,70.24036016805168
20755,-100.5711441040039,35.3625602722168,0.0,289.88128662109375,-69.99602227403305,180.0,0.00031766728378102016,-0.000903445958900136,0.0,0.0,0.17715221739468212,4942.145193337478,70.11871337890625,69.99602227403305
20756,-100.51054382324219,35.529022216796875,0.0,290.13065338134766,-69.74199457607813,180.0,0.0003191626368703737,-0.0009029015773158341,0.0,0.0,0.17714957810217935,4942.3223429155805,69.86934661865234,69.74199457607813
20757,-100.44920349121094,35.695220947265625,0.0,290.38001251220703,-69.49550909757203,180.0,0.00032065562547245463,-0.0009023505477378678,0.0,0.0,0.17715714589913725,4942.49950006148,69.61998748779297,69.49550909757203
20758,-100.38715362548828,35.861141204833984,0.0,290.62937927246094,-69.24612299120984,180.0,0.0003221461125093583,-0.0009017931443103055,0.0,0.0,0.17714321242359354,4942.676643273903,69.37062072753906,69.24612299120984
20759,-100.32437896728516,36.026798248291016,0.0,290.8787384033203,-68.99774398657263,180.0,0.00032363423505898936,-0.000901229229961113,0.0,0.0,0.17715223328946184,4942.853795507192,69.12126159667969,68.99774398657263
20760,-100.2608871459961,36.19218063354492,0.0,291.1281051635742,-68.74661978936054,180.0,0.0003251198902773922,-0.0009006588732263075,0.0,0.0,0.17715119170605012,4943.030946698898,68.87189483642578,68.74661978936054
20761,-100.19667053222656,36.35728454589844,0.0,291.3774719238281,-68.4973481836412,180.0,0.0003266030439590395,-0.0009000820055698718,0.0,0.0,0.17715268939099546,4943.208099388289,68.62252807617188,68.4973481836412
20762,-100.1317367553711,36.5221061706543,0.0,291.6268310546875,-68.25036910796327,180.0,0.00032808366181313886,-0.000899498695527823,0.0,0.0,0.17715124431930226,4943.385250632608,68.3731689453125,68.25036910796327
20763,-100.06609344482422,36.6866455078125,0.0,291.8761978149414,-67.99742971567552,180.0,0.0003295617438254794,-0.0008989090116361785,0.0,0.0,0.17715032512534182,4943.562400957734,68.1238021850586,67.99742971567552
20764,-99.99972534179688,36.85089111328125,0.0,292.1255569458008,-67.75045729345611,180.0,0.0003310371871805273,-0.0008983128168229037,0.0,0.0,0.1771478027389682,4943.739548760473,67.87444305419922,67.75045729345611
20765,-99.93264770507812,37.014854431152344,0.0,292.3749237060547,-67.49933737367842,180.0,0.00033251009475065985,-0.0008977102481600329,0.0,0.0,0.17715354626727045,4943.91670230674,67.62507629394531,67.49933737367842
20766,-99.86485290527344,37.17852020263672,0.0,292.62428283691406,-67.25049178219156,180.0,0.00033398032938691813,-0.0008971012371115492,0.0,0.0,0.17715140314469235,4944.093853709885,67.37571716308594,67.25049178219156
20767,-99.79634857177734,37.341888427734375,0.0,292.87364959716797,-67.00343558792868,180.0,0.0003354478911177239,-0.0008964858522134695,0.0,0.0,0.17714971261422502,4944.271003422499,67.12635040283203,67.00343558792868
20768,-99.72714233398438,37.50495529174805,0.0,293.12300872802734,-66.75232285280885,180.0,0.0003369127456807064,-0.0008958641620018113,0.0,0.0,0.17714487147165817,4944.448148293971,66.87699127197266,66.75232285280885
20769,-99.65721893310547,37.667724609375,0.0,293.3723831176758,-66.50477952580809,180.0,0.0003383749273382364,-0.0008952360294045399,0.0,0.0,0.17715285137760606,4944.625301145348,66.62761688232422,66.50477952580809
20770,-99.58659362792969,37.8301887512207,0.0,293.62174224853516,-66.25172514581627,180.0,0.0003398343675655724,-0.0008946015914936897,0.0,0.0,0.17715115330370554,4944.802452298652,66.37825775146484,66.25172514581627
20771,-99.51525115966797,37.992340087890625,0.0,293.87110900878906,-66.00368810724133,180.0,0.0003412909977811296,-0.0008939607111972266,0.0,0.0,0.17715192282760212,4944.979604221479,66.12889099121094,66.00368810724133
20772,-99.44320678710938,38.15418243408203,0.0,294.12047576904297,-65.75689662857705,180.0,0.0003427448523325438,-0.0008933135255871847,0.0,0.0,0.17715342683137814,4945.15675764831,65.87952423095703,65.75689662857705
20773,-99.37046813964844,38.31570816040039,0.0,294.36983489990234,-65.50284694868986,180.0,0.0003441958626098085,-0.0008926601031995813,0.0,0.0,0.17714816142743364,4945.333905809738,65.63016510009766,65.50284694868986
20774,-99.29701232910156,38.47691345214844,0.0,294.61920166015625,-65.25829397198558,180.0,0.00034564399437897464,-0.0008920002384263649,0.0,0.0,0.17715220063739345,4945.511058010376,65.38079833984375,65.25829397198558
20775,-99.22286987304688,38.63780212402344,0.0,294.8685607910156,-65.00494586470873,180.0,0.00034708928193083466,-0.000891334205411604,0.0,0.0,0.17715041215736047,4945.688208422533,65.13143920898438,65.00494586470873
20776,-99.14801788330078,38.79835891723633,0.0,295.11792755126953,-64.7576373376109,180.0,0.00034853158813064056,-0.0008906617985472473,0.0,0.0,0.17714769040480388,4945.865356112938,64.88207244873047,64.7576373376109
20777,-99.07247161865234,38.958595275878906,0.0,295.3672866821289,-64.50928431956221,180.0,0.0003499710158507696,-0.000889983154905329,0.0,0.0,0.17715227555231877,4946.04250838849,64.6327133178711,64.50928431956221
20778,-98.99623107910156,39.11850357055664,0.0,295.6166534423828,-64.25710862231517,180.0,0.0003514074964812153,-0.0008892982744858492,0.0,0.0,0.17715327425067642,4946.219661662741,64.38334655761719,64.25710862231517
20779,-98.9192886352539,39.278072357177734,0.0,295.8660125732422,-64.00768889566908,180.0,0.0003528409272917088,-0.0008886070887527905,0.0,0.0,0.1771506063466278,4946.396812269088,64.13398742675781,64.00768889566908
